Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,Total Missing or Incorrect Orders,Missing/Incorrect %,Total Error Charges,Total Cancelled Orders,Total Cancellation Rate %,Total Avoidable Cancellations,Avoidable Cancellation Rate %,Point of Sale Error Rate %,Average Avoidable Dasher Wait,Average Dasher Wait,Average Delivery Time (ASAP),Uptime %,Downtime %,Total Downtime in Minutes,Average Rating,Total Number of Ratings Received in Period of Time,Total 1 Star Ratings,Total 5 Star Ratings,Number of Dislikes,Number of Loved,Percentage of Loved,Currency,Average ASAP Minutes
2026-02-01,2026-02-28,"The Pancake Snob (Virtual Brand)(New York, NY)",1180434,609184,NULL,8,8,1,12.50,0.00,0,0.00,0,0.00,0.00,1.48,3.81,65.75,93.64,6.36,2378,NULL,2,NULL,NULL,1,0,0.00,USD,68.69
2026-02-01,2026-02-28,The Pancake Snob (Virtual Brand)(West Chester Pike),1166202,609184,NULL,78,78,5,6.41,26.06,0,0.00,0,0.00,0.00,0.89,3.99,36.29,99.92,0.08,30,NULL,4,NULL,NULL,1,0,0.00,USD,36.29
2026-02-01,2026-02-28,The Pancake Spot,1567795,411280,NULL,3,2,0,0.00,0.00,1,33.33,0,0.00,0.00,13.13,15.78,60.50,18.61,81.39,9865,NULL,1,NULL,NULL,0,0,0.00,USD,60.25
2026-02-01,2026-02-28,The Pancake Spot (8th Ave),919185,411280,NULL,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.17,2.47,65.67,98.21,1.79,345,NULL,1,NULL,NULL,1,0,0.00,USD,65.70
2026-02-01,2026-02-28,The Panini Project (265 Bedford Ave),1836485,739023,NULL,6,6,1,16.67,4.75,0,0.00,0,0.00,0.00,0.53,5.06,38.33,97.91,2.09,841,NULL,0,NULL,NULL,0,0,0.00,USD,38.14
2026-02-01,2026-02-28,The Panini Project (59 4th Ave),1860319,739023,NULL,14,14,0,0.00,0.00,0,0.00,0,0.00,0.00,0.86,3.28,39.43,99.07,0.93,345,NULL,0,NULL,NULL,0,0,0.00,USD,39.43
2026-02-01,2026-02-28,The Pasta Brothers,32882525,281355,NULL,32,32,0,0.00,0.00,0,0.00,0,0.00,0.00,1.12,4.71,38.81,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,38.67
2026-02-01,2026-02-28,The Pasta Brothers (265 Bedford Ave),2400705,281355,NULL,6,6,1,16.67,2.99,0,0.00,0,0.00,0.00,3.93,9.43,58.83,97.8,2.2,886,NULL,0,NULL,NULL,0,0,0.00,USD,58.74
2026-02-01,2026-02-28,The Pasta Brothers (456 Grove St),32882523,281355,32882523,44,44,2,4.55,13.61,0,0.00,0,0.00,0.00,0.65,3.89,46.00,100.0,0.0,0,NULL,2,NULL,NULL,1,0,0.00,USD,43.02
2026-02-01,2026-02-28,The Pasta Brothers (4663 Trousdale Dr),24328952,281355,24328952,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.62,6.52,52.67,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,52.32
2026-02-01,2026-02-28,The Pasta Brothers (589 1st Avenue),32882529,281355,32882529,12,12,1,8.33,11.80,0,0.00,0,0.00,0.00,0.07,2.58,49.17,97.61,2.39,964,NULL,1,NULL,NULL,0,0,0.00,USD,31.19
2026-02-01,2026-02-28,The Pasta Story (1424 Lexington Ave),1465730,566645,NULL,78,72,7,9.72,73.22,6,7.69,4,5.13,0.00,2.98,7.22,44.00,96.11,3.89,1566,NULL,2,NULL,NULL,1,0,0.00,USD,43.06
2026-02-01,2026-02-28,The Pasta Story (2138 W National Ave),33017373,566645,33017373,175,169,3,1.78,51.74,6,3.43,1,0.57,0.00,0.70,3.28,46.51,96.53,3.47,375,NULL,17,NULL,NULL,1,4,23.53,USD,41.80
2026-02-01,2026-02-28,The Pasta Story (43 W Flagler St),28607208,566645,28607208,31,30,2,6.67,10.50,1,3.23,1,3.23,0.00,0.48,6.76,54.54,99.14,0.86,195,NULL,1,NULL,NULL,1,0,0.00,USD,54.45
2026-02-01,2026-02-28,The Pasta Twins (Chestnut St),31535791,321574,31535791,7,6,0,0.00,0.00,1,14.29,0,0.00,0.00,0.70,5.76,53.33,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,51.36
2026-02-01,2026-02-28,"The Pasta Twins (New York, NY)",1185887,321574,NULL,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,1.03,3.79,54.00,98.21,1.79,345,NULL,0,NULL,NULL,0,0,0.00,USD,54.13
2026-02-01,2026-02-28,The Pizza Flip,34344857,11225535,34344857,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Pizza Flip (115-20 Queens Blvd),25295355,11225535,25295355,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,94.78,5.22,1185,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Pizza Flip (493 Old Hickory Blvd),33884067,11225535,33884067,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.50,4.35,40.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,40.12
2026-02-01,2026-02-28,The Pizza Obsession,34342003,962905,34342003,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Pizza Obsession,34250899,962905,34250899,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.75,2.02,58.00,99.36,0.64,256,NULL,0,NULL,NULL,0,0,0.00,USD,58.25
2026-02-01,2026-02-28,The Pizza Obsession (226 Newark Ave),34341988,962905,34341988,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,12.45,10.92,53.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,53.21
2026-02-01,2026-02-28,The Salad Dream,35464012,282198,35464012,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,2.15,5.22,41.40,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,41.21
2026-02-01,2026-02-28,The Salad Dream,37414507,282198,37414507,1,0,0,0.00,0.00,1,100.00,0,0.00,0.00,0.00,0.00,0.00,98.25,1.75,564,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,The Salad Dream (31-00 47th Ave),35758085,282198,35758085,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.21,2.79,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad Dream (5155 3rd St),33899129,282198,33899129,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad God,33967261,733302,33967261,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad God,35492579,733302,35492579,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,1.25,1.83,35.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,35.48
2026-02-01,2026-02-28,The Salad God(Virtual Brand),1580550,733302,NULL,9,9,1,11.11,3.04,0,0.00,0,0.00,0.00,0.80,3.08,36.22,99.07,0.93,345,NULL,0,NULL,NULL,0,0,0.00,USD,36.45
2026-02-01,2026-02-28,The Salad Prince,34342099,824240,34342099,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.47,3.40,84.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,53.55
2026-02-01,2026-02-28,The Salad Prince,36977493,824240,36977493,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad Prince (135 E 125th St),34342097,824240,34342097,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.77,1.23,345,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad Snob,34340355,257890,34340355,12,12,1,8.33,13.43,0,0.00,0,0.00,0.00,0.99,2.80,43.75,98.49,1.51,268,NULL,2,NULL,NULL,2,0,0.00,USD,43.60
2026-02-01,2026-02-28,The Salad Snob,38214605,257890,38214605,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Salad Snob (Pico Blvd),564064,257890,NULL,13,13,1,7.69,2.70,0,0.00,0,0.00,0.00,0.75,2.66,36.23,100.0,0.0,0,NULL,3,NULL,NULL,1,0,0.00,USD,36.17
2026-02-01,2026-02-28,The Salad Snob (Virtual Brand)(3846 Mowry Ave Fremont),1478850,257890,NULL,23,22,3,13.64,21.88,1,4.35,1,4.35,0.00,0.29,2.44,41.05,100.0,0.0,0,NULL,2,NULL,NULL,2,0,0.00,USD,35.51
2026-02-01,2026-02-28,The Sandwich Cafe,1533372,124075,NULL,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.71,2.58,51.50,98.21,1.79,345,NULL,0,NULL,NULL,0,0,0.00,USD,28.70
2026-02-01,2026-02-28,The Sandwich Cafe,36727494,124075,36727494,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,11.97,35.00,96.26,3.74,667,NULL,0,NULL,NULL,0,0,0.00,USD,34.95
2026-02-01,2026-02-28,The Sandwich Cafe,37995477,124075,37995477,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,4.82,8.43,42.50,99.05,0.95,168,NULL,0,NULL,NULL,0,0,0.00,USD,42.66
2026-02-01,2026-02-28,The Sandwich Cafe,33950507,124075,33950507,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,18.34,81.66,10534,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Sandwich Cafe (2841 E Anaheim St),1909205,124075,NULL,17,16,1,6.25,2.17,1,5.88,1,5.88,0.00,0.32,2.44,50.31,100.0,0.0,0,NULL,2,NULL,NULL,2,0,0.00,USD,44.40
2026-02-01,2026-02-28,The Sandwich Cafe (57 sip ave),23906853,124075,23906853,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.53,1.17,57.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,56.97
2026-02-01,2026-02-28,The Sandwich Doctor (83 Canal St #6019),23549534,854844,23549534,3,0,0,0.00,0.00,3,100.00,3,100.00,0.00,0.00,0.00,0.00,84.5,15.5,892,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,The Sandwich Slut,1803495,485586,NULL,11,8,0,0.00,0.00,3,27.27,3,27.27,0.00,0.92,3.88,44.25,97.91,2.09,841,NULL,0,NULL,NULL,0,0,0.00,USD,44.37
2026-02-01,2026-02-28,The Sandwich Vibe,35117567,863183,35117567,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.93,39.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,39.46
2026-02-01,2026-02-28,The Sandwich Vibe (119 Park Ave),35459941,863183,35459941,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,4.85,6.75,56.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,56.85
2026-02-01,2026-02-28,The Sandwich Vibe (1306 Atlantic Ave),25130231,863183,25130231,15,15,1,6.67,10.98,0,0.00,0,0.00,0.00,1.32,3.57,61.27,98.29,1.71,546,NULL,3,NULL,NULL,0,2,66.67,USD,61.15
2026-02-01,2026-02-28,The Sandwich Vibe (137 S Las Posas Rd #153),24800718,863183,24800718,10,10,1,10.00,27.92,0,0.00,0,0.00,0.00,5.29,8.38,54.40,100.0,0.0,0,NULL,3,NULL,NULL,2,1,33.33,USD,54.52
2026-02-01,2026-02-28,The Sandwich Vibe (1741 1st Avenue),2162544,863183,1741,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.41,1.59,480,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Sandwich Vibe (257 Gold St),33017475,689548,33017475,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,3.15,3.47,44.00,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,44.60
2026-02-01,2026-02-28,The Smooth Eaze,37012189,859164,37012189,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,94.76,5.24,1183,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Smooth Eaze (1424 Lexington Ave),31636291,859164,31636291,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,0.75,3.75,43.60,95.99,4.01,1615,NULL,0,NULL,NULL,0,0,0.00,USD,43.58
2026-02-01,2026-02-28,The Smoothie Savage (1404 Madison Ave),36030515,706784,36030515,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.52,1.48,315,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Smoothie Squeeze,37376751,884551,37376751,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,1.20,7.11,39.67,97.64,2.36,574,NULL,0,NULL,NULL,0,0,0.00,USD,39.64
2026-02-01,2026-02-28,The Smoothie Squeeze (128 East 4th Street),31619812,884551,31619812,2,1,0,0.00,0.00,1,50.00,1,50.00,0.00,0.00,5.20,20.00,87.82,12.18,1367,NULL,0,NULL,NULL,0,0,0.00,USD,20.30
2026-02-01,2026-02-28,The Smoothie Squeeze (330 W Broadway),2291200,884551,NULL,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,The Smoothie Squeeze (450 9th Ave),23007066,884551,23007066,23,22,0,0.00,0.00,1,4.35,0,0.00,0.00,0.56,4.22,60.82,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,USD,41.58
2026-02-01,2026-02-28,The Smoothie Squeeze (589 1st Avenue),35117657,884551,35117657,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.26,30.00,97.59,2.41,970,NULL,0,NULL,NULL,0,0,0.00,USD,29.82
2026-02-01,2026-02-28,The Smoothie Squeeze (730 Astor Ave),24099363,884551,24099363,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Smoothie Squeeze (766 Grand St),38213973,884551,38213973,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.82,2.01,66.00,98.59,1.41,285,NULL,0,NULL,NULL,0,0,0.00,USD,66.12
2026-02-01,2026-02-28,The Valley Gyro Spot,1743781,800835,NULL,15,15,0,0.00,0.00,0,0.00,0,0.00,0.00,1.26,5.89,50.60,97.91,2.09,844,NULL,1,NULL,NULL,0,0,0.00,USD,50.64
2026-02-01,2026-02-28,The Village Breakfast,33950568,757140,33950568,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.91,1.09,220,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Village Breakfast,35868685,757140,35868685,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,0.18,2.63,39.67,97.88,2.12,853,NULL,1,NULL,NULL,0,1,100.00,USD,39.48
2026-02-01,2026-02-28,The Village Smoothie Spot,1803513,825536,NULL,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,0.96,5.02,81.70,97.38,2.62,841,NULL,1,NULL,NULL,0,0,0.00,USD,43.59
2026-02-01,2026-02-28,The Water Distributor (San Francisco),651703,303359,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,The Wine & Cheese Bar (Fillmore St),129913,56433,NULL,9,9,0,0.00,0.00,0,0.00,0,0.00,0.00,1.34,2.15,34.56,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,34.53
2026-02-01,2026-02-28,"The Wings Express (West Chester, PA)",1245296,11136775,NULL,107,106,5,4.72,36.36,1,0.93,0,0.00,0.00,0.47,3.50,37.47,100.0,0.0,0,NULL,4,NULL,NULL,3,1,25.00,USD,34.52
2026-02-01,2026-02-28,Tia's Tortas,38217419,904619,38217419,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Tia's Tortas,36031368,904619,36031368,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,1.48,50.00,99.47,0.53,142,NULL,0,NULL,NULL,0,0,0.00,USD,28.53
2026-02-01,2026-02-28,Tia's Tortas (3605 W Chandler Blvd #105),28607358,904619,28607358,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Times French Fries (1715 Sicklerville Rd),25092392,11225537,25092392,2,0,0,0.00,0.00,2,100.00,2,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Times Square Pizza Boy,457017,297479,NULL,7,6,0,0.00,0.00,1,14.29,1,14.29,0.00,1.45,6.83,31.17,99.67,0.33,83,NULL,0,NULL,NULL,0,0,0.00,USD,31.07
2026-02-01,2026-02-28,Tina's Tasty Pizza,34349415,11225539,34349415,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Toast N Roast Breakfast Sandwiches (590 32nd St),23549308,917129,23549308,69,69,0,0.00,0.00,0,0.00,0,0.00,0.00,0.60,5.37,45.07,99.38,0.62,87,NULL,6,NULL,NULL,1,3,50.00,USD,44.62
2026-02-01,2026-02-28,Toast N Roast Breakfast Sandwiches (97 Lexington Ave),26152963,917129,26152963,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,0.35,2.76,28.69,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,28.74
2026-02-01,2026-02-28,Toast N Roast Breakfast Sandwiches (Crenshaw Blvd),31492505,917129,31492505,50,50,1,2.00,8.72,0,0.00,0,0.00,0.00,0.89,3.47,38.66,100.0,0.0,0,NULL,5,NULL,NULL,1,0,0.00,USD,34.21
2026-02-01,2026-02-28,Top Notch Sandwiches,33415843,908472,33415843,9,9,0,0.00,0.00,0,0.00,0,0.00,0.00,0.30,3.59,56.33,100.0,0.0,0,NULL,2,NULL,NULL,0,1,50.00,USD,48.92
2026-02-01,2026-02-28,Top Notch Sandwiches,34348517,908472,34348517,3,2,0,0.00,0.00,1,33.33,1,33.33,0.00,0.00,1.72,35.00,96.35,3.65,735,NULL,1,NULL,NULL,1,0,0.00,USD,35.41
2026-02-01,2026-02-28,Top Notch Sandwiches,35460305,908472,35460305,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,94.52,5.48,1271,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Top Notch Sandwiches (164-01 Hillside Ave) MAIN,36256793,908472,36256793,6,6,1,16.67,4.34,0,0.00,0,0.00,0.00,0.21,4.36,35.33,97.92,2.08,839,NULL,0,NULL,NULL,0,0,0.00,USD,35.21
2026-02-01,2026-02-28,Top Notch Sandwiches (330 W Broadway),2291207,908472,NULL,5,2,0,0.00,0.00,3,60.00,3,60.00,0.00,1.52,10.93,56.50,98.42,1.58,380,NULL,0,NULL,NULL,0,0,0.00,USD,56.00
2026-02-01,2026-02-28,"Top Notch Sandwiches (872 Cypress Pkwy, Kissimmee, FL 34759)",34250457,908472,34250457,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Top Notch Sandwiches (9061 Van Nuys Blvd),33415839,908472,33415839,12,11,0,0.00,0.00,1,8.33,1,8.33,0.00,0.82,3.24,51.82,100.0,0.0,0,NULL,2,NULL,NULL,1,1,50.00,USD,40.36
2026-02-01,2026-02-28,Top Notch Sandwiches (Smith Rd),2455636,908472,NULL,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,5.22,7.53,44.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,43.80
2026-02-01,2026-02-28,Top Panini Shop,34349411,736753,34349411,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.46,0.54,105,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Top Panini Shop,35493988,736753,35493988,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.78,1.22,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Top Panini Shop (1424 Lexington Ave),23907042,736753,23907042,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,5.37,7.83,40.60,97.89,2.11,850,NULL,1,NULL,NULL,1,0,0.00,USD,40.61
2026-02-01,2026-02-28,Top Panini Shop (Hillside Ave),2849819,736753,2849819,46,46,1,2.17,0.00,0,0.00,0,0.00,0.00,0.81,2.61,43.35,97.9,2.1,846,NULL,8,NULL,NULL,1,1,12.50,USD,38.74
2026-02-01,2026-02-28,Toretto's Breakfast Cafe,33022161,888348,NULL,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,2.57,6.88,35.33,100.0,0.0,0,NULL,1,NULL,NULL,1,0,0.00,USD,35.15
2026-02-01,2026-02-28,Toretto's Breakfast Cafe,33951729,888348,33951729,25,19,0,0.00,0.00,6,24.00,6,24.00,0.00,2.56,6.89,41.21,92.51,7.49,1497,NULL,1,NULL,NULL,1,0,0.00,USD,41.10
2026-02-01,2026-02-28,Toss N' Chop Salad Bar (Lawrence Expy),22921336,909362,22921336,12,12,2,16.67,48.14,0,0.00,0,0.00,0.00,2.21,4.58,30.33,96.74,3.26,501,NULL,2,NULL,NULL,1,0,0.00,USD,28.43
2026-02-01,2026-02-28,Toss N' Chop Salad Bar (N 1st St),22921640,909362,22921640,2,2,1,50.00,0.00,0,0.00,0,0.00,0.00,0.00,8.78,302.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,62.50
2026-02-01,2026-02-28,Toss N' Chop Salad Bar (Queens Plaza N),2359110,909362,NULL,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,0.69,3.60,42.75,97.88,2.12,856,NULL,0,NULL,NULL,0,0,0.00,USD,42.95
2026-02-01,2026-02-28,Toss N' Chop Salad Bar (Smith Rd),2459220,909362,NULL,10,7,1,14.29,13.40,3,30.00,3,30.00,0.00,1.49,5.05,46.57,99.41,0.59,144,NULL,0,NULL,NULL,0,0,0.00,USD,46.32
2026-02-01,2026-02-28,Twin Bridge Burger (783 Hillside Avenue),33971701,11225545,33971701,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Two Hand Burger,37532343,304501,37532343,6,4,1,25.00,0.00,2,33.33,2,33.33,0.00,1.42,4.34,37.00,98.22,1.78,427,NULL,0,NULL,NULL,0,0,0.00,USD,37.17
2026-02-01,2026-02-28,Two Hand Burger (6600 W Sylvania Ave),27741763,304501,27741763,15,15,0,0.00,0.00,0,0.00,0,0.00,0.00,1.82,4.69,40.80,100.0,0.0,0,NULL,3,NULL,NULL,1,0,0.00,USD,40.68
2026-02-01,2026-02-28,Two Hand Burger (97 Lexington Ave),26152960,304501,26152960,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.28,3.54,31.50,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,31.48
2026-02-01,2026-02-28,Vegan Falafel Joint (3846 Mowry Ave),35639573,14711421,35639573,24,24,0,0.00,0.00,0,0.00,0,0.00,0.00,0.10,3.46,28.75,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,28.91
2026-02-01,2026-02-28,Vegan Indian Company (New York),610571,282200,NULL,25,25,1,4.00,7.52,0,0.00,0,0.00,0.00,1.08,2.41,53.40,98.59,1.41,366,NULL,1,NULL,NULL,0,1,100.00,USD,49.04
2026-02-01,2026-02-28,Vegetarian Chinese Snob (2711 La Frontera Blvd #260),24872465,833582,24872465,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,6.41,35.00,100.0,0.0,0,NULL,1,NULL,NULL,1,0,0.00,USD,35.00
2026-02-01,2026-02-28,Vegetarian Indian Cafe (11121 N Rodney Parham Rd Ste 36B),24920665,425158,24920665,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,2.93,6.87,42.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,41.89
2026-02-01,2026-02-28,Vegetarian Pizza Empire (1368 N Arizona Ave),24872471,11329488,24872471,7,7,0,0.00,0.00,0,0.00,0,0.00,0.00,2.64,5.80,43.14,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,42.98
2026-02-01,2026-02-28,Vegetarian Sandwich Boss (George St),23046141,1011010,23046141,13,13,1,7.69,2.94,0,0.00,0,0.00,0.00,1.67,4.83,49.15,100.0,0.0,0,NULL,2,NULL,NULL,0,2,100.00,USD,49.30
2026-02-01,2026-02-28,Veronica's Burrito Bar,36030439,378895,36030439,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Veronica's Burrito Bar (1282 Essex Ave),38211845,378895,38211845,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Veronica's Burrito Bar (4955 Voltaire St),24270701,378895,24270701,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Village Breakfast Snob (4th Ave),842313,374421,NULL,161,159,3,1.89,26.85,2,1.24,0,0.00,0.00,0.88,4.07,47.42,98.99,1.01,375,NULL,12,NULL,NULL,0,6,50.00,USD,35.66
2026-02-01,2026-02-28,Village Quesadilla,34344153,884548,34344153,15,14,0,0.00,0.00,1,6.67,0,0.00,0.00,0.63,3.56,32.21,99.6,0.4,89,NULL,2,NULL,NULL,0,0,0.00,USD,32.31
2026-02-01,2026-02-28,Village Quesadilla (Bedford Ave),23026318,884548,23026318,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,4.00,8.97,64.10,97.83,2.17,875,NULL,1,NULL,NULL,0,1,100.00,USD,64.13
