Virtual Brand ID,Account Name,Address,Licensed Virtual Brand,City,State,VB Order Protocol,DoorDash Brand Status,UberEats Brand Status,Grubhub Brand Status,DoorDash StoreID,UberEats UUID,Grubhub CID,QA Auditor (from Account Name),Account Managers Name (from Account Name),CSA Name (from Account Name),Account Advisor (from Account Name),Hours of Operation
rec0wJL4ILJDtN6sH,American Metro Gourmet Deli - 488 Metropolitan Ave,"488 Metropolitan Ave, Brooklyn, NY 11211",The Vegan Snob,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,24770401,a7e18a4e-3cb5-5c39-9afe-6f71bc577f23,5853472,Mau Liboon,Chris Garner,Rachelle Kate Funa,Maria Mellanie S. Lapira,Monday-Sunday: 12AM-12AM
receUnGsvt5KRaUIj,American Metro Gourmet Deli - 488 Metropolitan Ave,"488 Metropolitan Ave, Brooklyn, NY 11211",Family Sandwich House,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,24770477,b2c5821f-8f55-5076-af31-1e2ef7e0ea5c,5851944,Mau Liboon,Chris Garner,Rachelle Kate Funa,Maria Mellanie S. Lapira,Monday-Sunday: 12AM-12AM
rechPqK4HXW1S2x8I,American Metro Gourmet Deli - 488 Metropolitan Ave,"488 Metropolitan Ave, Brooklyn, NY 11211",Haley's Heavenly Burgers,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,24770456,1cfc91a8-976d-5d56-ac14-b0caf1352746,5851960,Mau Liboon,Chris Garner,Rachelle Kate Funa,Maria Mellanie S. Lapira,Monday-Sunday: 12AM-12AM
recSd3Pg3XFz6u0P5,American Metro Gourmet Deli - 488 Metropolitan Ave,"488 Metropolitan Ave, Brooklyn, NY 11211",Amore Pasta Ristorante,Brooklyn,NY,Our Otter,Active,Discontinued by UE,Grubhub Discontinued - Failed Concept,24844851,632d9970-10a4-5de4-ad6b-ead1b33b8308,5927648,Mau Liboon,Chris Garner,Rachelle Kate Funa,Maria Mellanie S. Lapira,Monday-Sunday: 12AM-12AM
recT9L2ONhn8UYjXG,American Metro Gourmet Deli - 488 Metropolitan Ave,"488 Metropolitan Ave, Brooklyn, NY 11211",Lola's Smoothie Mix,Brooklyn,NY,Our Otter,Active,Active,Grubhub Discontinued - Failed Concept,31671943,1e7d1d91-ed66-50e5-a4ee-fd1c12142e47,9817888,Mau Liboon,Chris Garner,Rachelle Kate Funa,Maria Mellanie S. Lapira,Monday-Sunday: 24/7
recld2FnITQFuJqZL,APPLETREE MARKET - 1225 Amsterdam Ave,"1225 Amsterdam Ave, New York, NY 10027",NextBagel,New York,NY,Our Otter,Active,Active,Not Onboarded by GH,27456448,98af1534-99b7-5cd0-be6f-94a1c4515ad1,,,Chris Garner,Eve Paraiso,Leix Anthony Almeda,TODC Menu Hours: Monday-Sunday: 6AM-11:30PM
recIvsdo7IP6WabaD,APPLETREE MARKET - 1225 Amsterdam Ave,"1225 Amsterdam Ave, New York, NY 10027",Mighty Grilled Cheese,New York,NY,Our Otter,DoorDash - Not Approved,Active,Active,,9e99877a-749e-5150-a3e9-03f111967cbe,7749200,,Chris Garner,Eve Paraiso,Leix Anthony Almeda,
recUjsb310oDEkqbn,APPLETREE MARKET - 1225 Amsterdam Ave,"1225 Amsterdam Ave, New York, NY 10027",Two Hand Burger,New York,NY,Our Otter,DoorDash - Not Approved,Active,Active,,e2b479cc-8219-5c86-89f3-1d9b1d4eea1a,7753880,,Chris Garner,Eve Paraiso,Leix Anthony Almeda,
recrOfwKi5wouphmq,Arbuz Cafe - 1706 Sheepshead Bay Rd,"1706 Sheepshead Bay Rd, Brooklyn, NY 11235",Smoothie And Dessert Bar,Brooklyn,NY,Their Otter,DoorDash - Discontinued,Active,Active,24099294,4504be7e-93d3-55e6-8a0d-e15d0d137e25,4519080,,Chris Garner,Eve Paraiso,Jixford L. Polo,TODC Menu Hours: Monday-Friday 8 :30AM–8:30PM Saturday-Sunday 9:30AM–8:30 PM
recTubnTrChxPAZbq,Arbuz Cafe - 1706 Sheepshead Bay Rd,"1706 Sheepshead Bay Rd, Brooklyn, NY 11235",Coffee Crema Snob,Brooklyn,NY,Their Otter,DoorDash - Discontinued,Active,Active,24099395,c06e210b-b3f5-5204-98bb-e1647afefc18,4520600,,Chris Garner,Eve Paraiso,Jixford L. Polo,TODC Menu Hours: Monday-Friday 8 :30AM–8:30PM Saturday-Sunday 9:30AM–8:30 PM
rec56CoJJlBF6lkhQ,Aroma Pizza & Pasta - 20491 Alton Pkwy Ste B,"20491 Alton Pkwy Ste B, Lake Forest, CA 92630",Firenze Pasta Ristorante,Lake Forest,CA,Referral: Their Otter,Active,Active,Active,25295187,1010a6ad-5241-54c3-8c32-acb39bee688f,6893832,Jan Ceasar Poblete,Ria Jain,Janice Mauricio,Leix Anthony Almeda,TODC Menu Hours: Monday-Sunday: 10:15AM-9:00PM
recFGHBHx2qIXBrVQ,Aroma Pizza & Pasta - 20491 Alton Pkwy Ste B,"20491 Alton Pkwy Ste B, Lake Forest, CA 92630",Big Nick's Pizza Joint,Lake Forest,CA,Referral: Their Otter,DoorDash - Discontinued,Active,Active,25295662,7b285cfa-6f6e-5c7e-b3d7-4f3e893cd074,6893824,Jan Ceasar Poblete,Ria Jain,Janice Mauricio,Leix Anthony Almeda,TODC Menu Hours: Monday-Sunday: 10:15AM-9:00PM
recjUPA17iSvNLbGZ,Back Nine Grill & Bar - 555 CA-17,"555 CA-17, Santa Cruz, CA 95060",Nancy's Desserts,Santa Cruz,CA,Their Otter,Active,Discontinued by UE,Active,24974708,bfdf562d-4238-55d9-8cb8-85f5c0209ce8,6348248,,Ria Jain,Ferlyn Torres,Leix Anthony Almeda,TODC Hours: Friday and Saturday: 11:00 AM to 9:30 PM Sunday to Thursday: 11:00 AM to 8:30 PM 
recji6YsLcR59qvxK,Back Nine Grill & Bar - 555 CA-17,"555 CA-17, Santa Cruz, CA 95060",Fried Chicken Savage,Santa Cruz,CA,Their Otter,Active,Discontinued by UE,Active,24974898,8b853538-60a1-5c61-bf37-d083093358dd,6348816,,Ria Jain,Ferlyn Torres,Leix Anthony Almeda,TODC Hours: Friday and Saturday: 11:00 AM to 9:30 PM Sunday to Thursday: 11:00 AM to 8:30 PM 
recBMD1wn8hUradLG,Back Nine Grill & Bar - 555 CA-17,"555 CA-17, Santa Cruz, CA 95060",Top Notch Sandwiches,Santa Cruz,CA,Their Otter,DoorDash - Discontinued,Discontinued by UE,Active,24974821,a4f15618-db07-53bc-bdcb-0aabe49dbad2,6346816,,Ria Jain,Ferlyn Torres,Leix Anthony Almeda,TODC Hours: Friday and Saturday: 11:00 AM to 9:30 PM Sunday to Thursday: 11:00 AM to 8:30 PM 
recXwXydj3RzK8m6C,Bagel Nest - 1237 Fulton St,"1237 Fulton St, Brooklyn, NY 11216",Mary's Waffle Bar,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,23423665,b6b57a38-1bc2-52ef-a0d6-a880b9b28963,3310454,Mau Liboon,Ria Jain,Ferlyn Torres,Maria Mellanie S. Lapira,Monday to Sunday: 7:00 AM to 4:30 PM TODC
rec1pb72USrUTtiC8,Bagel Nest - 1237 Fulton St,"1237 Fulton St, Brooklyn, NY 11216",The Pancake Flip,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23423672,2055d13f-b43f-57ad-b451-504d98e98de4,3310455,Mau Liboon,Ria Jain,Ferlyn Torres,Maria Mellanie S. Lapira,Monday to Sunday: 7:00 AM to 4:30 PM TODC
recbDNQ9GOu60fmgu,Bagel Nest - 1237 Fulton St,"1237 Fulton St, Brooklyn, NY 11216",Bagel Dynasty,Brooklyn,NY,Our Otter,Active,Active,Active,31661381,eadd3130-ed4e-59d2-9b30-c121480c1e77,9815008,Mau Liboon,Ria Jain,Ferlyn Torres,Maria Mellanie S. Lapira,Monday to Sunday: 7:00 AM to 4:30 PM TODC
recy9i7BaLWImn2RN,Bagel Nest - 1237 Fulton St,"1237 Fulton St, Brooklyn, NY 11216",Penny's Pancakes,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,873416,ba41eb75-89a7-43bc-9f80-ff46d2c9369e,1968311,Mau Liboon,Ria Jain,Ferlyn Torres,Maria Mellanie S. Lapira,Monday to Sunday: 7:00 AM to 4:30 PM TODC
recGTvnmCo373YJoi,Bagel Nest - 1237 Fulton St,"1237 Fulton St, Brooklyn, NY 11216",Belgian Waffle Bar,Brooklyn,NY,Our Otter,Active,Active,Active,34343091,31b15904-4e8d-5de1-9606-177348ddf3c4,9817904,Mau Liboon,Ria Jain,Ferlyn Torres,Maria Mellanie S. Lapira,Monday to Sunday: 7:00 AM to 4:30 PM TODC
rec22OUHGLvl7rXt0,Bawarchi Biryanis - 11121 N Rodney Parham Rd Ste 36B,"11121 N Rodney Parham Rd Ste 36B, Little Rock, AR 72212",Seema's Indian Bar,Little Rock,AR,Referral: Their Otter,Active,Active,Active,24920612,ff572e1f-294e-57bd-acfb-c29e8a0dec95,6153584,,Ria Jain,Edlyn Manzano,Leix Anthony Almeda,"TODC Hours: Monday: Closed, Tuesday-Sunday: 11AM-2:30PM, 5PM-9:30PM"
rec9udF5Es78Oh6fI,Bawarchi Biryanis - 11121 N Rodney Parham Rd Ste 36B,"11121 N Rodney Parham Rd Ste 36B, Little Rock, AR 72212",Palace Indo-Chnese Fusion,Little Rock,AR,Referral: Their Otter,DoorDash - Discontinued,Active,Active,24920661,aacbce91-c68a-5b72-8629-3ea91e46c8e7,6154848,,Ria Jain,Edlyn Manzano,Leix Anthony Almeda,"TODC Hours: Monday: Closed, Tuesday-Sunday: 11AM-2:30PM, 5PM-9:30PM"
recemKS0TN9OPZuWd,Bawarchi Biryanis - 11121 N Rodney Parham Rd Ste 36B,"11121 N Rodney Parham Rd Ste 36B, Little Rock, AR 72212",Vegetarian Indian Cafe,Little Rock,AR,Referral: Their Otter,Active,Active,Active,24920665,de512e2a-d82b-51d7-8940-9482e54d398d,6154832,,Ria Jain,Edlyn Manzano,Leix Anthony Almeda,"TODC Hours: Monday: Closed, Tuesday-Sunday: 11AM-2:30PM, 5PM-9:30PM"
recRtYKcaCxUk1JBe,Bawarchi Biryanis - 11121 N Rodney Parham Rd Ste 36B,"11121 N Rodney Parham Rd Ste 36B, Little Rock, AR 72212",Chop & Dice Salads,Little Rock,AR,Referral: Their Otter,DoorDash - Discontinued,Active,Active,24920630,f8ebcb3b-9dbd-50e1-be22-c033c1b779b3,6154840,,Ria Jain,Edlyn Manzano,Leix Anthony Almeda,"TODC Hours: Monday: Closed, Tuesday-Sunday: 11AM-2:30PM, 5PM-9:30PM"
rec42j8wMw32Fs8rd,Bay Area PIzza - 2898 Homestead Rd,"2898 Homestead Rd, Santa Clara, CA 95051",Roman's Pizza Oven,Santa Clara,CA,Our Otter,Active,Active,Active,32987475,56cdce42-1573-5985-b8e8-47fcc6d663a0,10076952,Mau Liboon,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,"Sunday to Thursday: 9:30 AM to 9:00 PM, Friday to Saturday: 9:30 AM to 10:00 PM (todc)"
recxK0kvQt51VsD4g,Bay Area PIzza - 2898 Homestead Rd,"2898 Homestead Rd, Santa Clara, CA 95051",Francesco Pasta Ristorante,Santa Clara,CA,Our Otter,Active,Active,Active,32926811,cf3fcc1c-96b6-5ad6-a5d0-6d756934285e,10063848,Mau Liboon,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,"Sunday to Thursday: 9:30 AM to 9:00 PM, Friday to Saturday: 9:30 AM to 10:00 PM (todc)"
recaVJ5Jlf5albh1P,Bears Ramen House - 2521 Durant Ave Suite D,"2521 Durant Ave Suite D, Berkeley, CA 94704",Sung's Korean Kitchen,Berkeley,CA,Our Otter,DoorDash - Discontinued,Active,Active,25295340,d34f6d9d-e688-5bbf-ae75-33b4c36507c9,6893968,,Chris Garner,Edlyn Manzano,Leix Anthony Almeda,"TODC Menu Hours: Monday - Saturday: 11AM-11:30PM, Sunday CLOSED"
recfhmYfZCMohLpFs,Bears Ramen House - 2521 Durant Ave Suite D,"2521 Durant Ave Suite D, Berkeley, CA 94704",Ramen Noodle Empire,Berkeley,CA,Our Otter,Active,Active,Grubhub Discontinued - Failed Concept,25294875,8428770a-299d-5b5c-90c4-7365da6bc928,6892264,,Chris Garner,Edlyn Manzano,Leix Anthony Almeda,"TODC Menu Hours: Monday - Saturday: 11AM-11:30PM, Sunday CLOSED"
recC62fk12Zj4bUMi,Bellyful - 2102 Utica Ave,"2102 Utica Ave, Brooklyn, NY 11234",The Mac and Cheese Co,Brooklyn,NY,Our Otter,DoorDash - Discontinued,Active,Active,26209899,ff9aff1e-acef-523d-a423-9cf483fa1114,7324168,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Jixford L. Polo,"Monday - Thursday: 11:30AM - 9:30PM, Friday - Saturday: 11:30AM - 12:30AM, Sunday: 11:30AM - 9:30PM"
recl7PiRVnpJ3uWbq,Bellyful - 2102 Utica Ave,"2102 Utica Ave, Brooklyn, NY 11234",Bobby's Caribbean Grill,Brooklyn,NY,Our Otter,Active,Active,Active,34347671,79771a1c-60b6-585d-9c5b-2850999be803,10611360,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Jixford L. Polo,"Monday - Thursday: 11:30AM - 9:30PM, Friday - Saturday: 11:30AM - 12:30AM, Sunday: 11:30AM - 9:30PM"
recJcIr1IySZPigSJ,Bellyful - 2102 Utica Ave,"2102 Utica Ave, Brooklyn, NY 11234",Mac's Cheese Factory,Brooklyn,NY,Our Otter,Active,Active,Active,34347679,a03fd2fa-216b-5962-89a4-b284d185a630,10602440,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Jixford L. Polo,"Monday - Thursday: 11:30AM - 9:30PM, Friday - Saturday: 11:30AM - 12:30AM, Sunday: 11:30AM - 9:30PM"
reciRonjqpo3xxBzo,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",The Gyro Brothers,New York,NY,Our Otter,Active,Discontinued - UE Low Sales,Grubhub Discontinued - Failed Concept,23056011,7eadd3b3-5ee5-5a7f-b16a-fed536426135,3310788,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
